Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
1652796301;1020.4;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652796601;1020.4;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652796901;1020.4;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652797201;1020.3;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652797501;1020.3;1020;-1000;1021.0;1019.01;-1000;-1000;-1000
1652797801;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652798101;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652798401;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652798701;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652799001;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652799301;1020.3;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652799601;1020.3;1020;-1000;1021.0;1018.63;-1000;-1000;-1000
1652799901;1020.2;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652800201;1020.2;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652800501;1020.2;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652800801;1020.1;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652801101;1020.0;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652801401;1020.0;1020;-1000;1020.0;1018.63;-1000;-1000;-1000
1652801701;1019.9;1019;-1000;1020.0;1018.63;-1000;-1000;-1000
1652802001;1019.9;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652802301;1019.9;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652802602;1019.8;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652802901;1019.8;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652803201;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652803501;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652803801;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652804101;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652804401;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652804701;1019.7;1019;-1000;1020.0;1018.1;-1000;-1000;-1000
1652805001;1019.7;1019;-1000;1020.0;1017.97;-1000;-1000;-1000
1652805301;1019.7;1019;-1000;1020.0;1017.97;-1000;-1000;-1000
1652805601;1019.7;1019;-1000;1020.0;1017.97;-1000;-1000;-1000
1652805901;1019.6;1019;-1000;1020.0;1017.93;-1000;-1000;-1000
1652806201;1019.6;1019;-1000;1020.0;1017.93;-1000;-1000;-1000
1652806501;1019.6;1019;-1000;1020.0;1017.93;-1000;-1000;-1000
1652806801;1019.6;1019;-1000;1020.0;1017.93;-1000;-1000;-1000
1652807101;1019.5;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652807401;1019.5;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652807701;1019.5;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652808001;1019.5;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652808301;1019.5;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652808601;1019.6;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652808901;1019.6;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652809201;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652809501;1019.5;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652809801;1019.5;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652810101;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652810401;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652810701;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652811001;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652811301;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652811601;1019.6;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652811901;1019.7;1019;-1000;1019.0;1017.87;-1000;-1000;-1000
1652812201;1019.7;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652812502;1019.8;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652812801;1019.8;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652813101;1019.6;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652813401;1019.6;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652813701;1019.6;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652814001;1019.6;1019;-1000;1019.0;1018.01;-1000;-1000;-1000
1652814301;1019.6;1019;-1000;1020.0;1018.01;-1000;-1000;-1000
1652814601;1019.6;1019;-1000;1020.0;1018.01;-1000;-1000;-1000
1652814901;1019.6;1019;-1000;1020.0;1018.01;-1000;-1000;-1000
1652815201;1019.6;1019;-1000;1020.0;1018.01;-1000;-1000;-1000
