STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
        342;202012200940;    3;   3.7; 180;eor
        342;202012200950;    3;   3.9; 180;eor
        342;202012201000;    3;   4.0; 180;eor
        342;202012201010;    3;   3.9; 190;eor
        342;202012201020;    3;   3.6; 180;eor
        342;202012201030;    3;   3.3; 180;eor
        342;202012201040;    3;   3.2; 170;eor
        342;202012201050;    3;   3.6; 190;eor
        342;202012201100;    3;   3.6; 200;eor
        342;202012201110;    3;   3.8; 200;eor
        342;202012201120;    3;   4.3; 200;eor
        342;202012201130;    3;   4.3; 200;eor
        342;202012201140;    3;   4.2; 200;eor
        342;202012201150;    3;   3.6; 190;eor
        342;202012201200;    3;   3.7; 190;eor
        342;202012201210;    3;   3.6; 200;eor
        342;202012201220;    3;   4.1; 200;eor
        342;202012201230;    3;   4.4; 200;eor
        342;202012201240;    3;   4.1; 200;eor
        342;202012201250;    3;   3.9; 190;eor
        342;202012201300;    3;   3.2; 190;eor
        342;202012201310;    3;   2.8; 190;eor
        342;202012201320;    3;   3.4; 180;eor
        342;202012201330;    3;   2.9; 170;eor
        342;202012201340;    3;   3.6; 180;eor
        342;202012201350;    3;   3.2; 180;eor
        342;202012201400;    3;   3.2; 170;eor
        342;202012201410;    3;   2.8; 170;eor
        342;202012201420;    3;   2.3; 150;eor
        342;202012201430;    3;   2.4; 150;eor
        342;202012201440;    3;   2.3; 150;eor
        342;202012201450;    3;   2.4; 150;eor
        342;202012201500;    3;   2.2; 160;eor
        342;202012201510;    3;   2.1; 160;eor
        342;202012201520;    3;   2.0; 160;eor
        342;202012201530;    3;   2.4; 160;eor
        342;202012201540;    3;   2.2; 170;eor
        342;202012201550;    3;   2.5; 180;eor
        342;202012201600;    3;   2.6; 180;eor
        342;202012201610;    3;   2.5; 170;eor
        342;202012201620;    3;   2.2; 160;eor
        342;202012201630;    3;   1.9; 160;eor
        342;202012201640;    3;   2.1; 170;eor
        342;202012201650;    3;   1.8; 160;eor
        342;202012201700;    3;   1.6; 150;eor
        342;202012201710;    3;   1.3; 190;eor
        342;202012201720;    3;   1.6; 170;eor
        342;202012201730;    3;   1.8; 160;eor
        342;202012201740;    3;   2.3; 190;eor
        342;202012201750;    3;   2.3; 190;eor
        342;202012201800;    3;   2.7; 180;eor
        342;202012201810;    3;   2.0; 180;eor
        342;202012201820;    3;   2.8; 180;eor
        342;202012201830;    3;   3.0; 180;eor
        342;202012201840;    3;   3.6; 190;eor
        342;202012201850;    3;   3.5; 180;eor
        342;202012201900;    3;   3.5; 180;eor
        342;202012201910;    3;   3.7; 180;eor
        342;202012201920;    3;   3.4; 180;eor
        342;202012201930;    3;   4.2; 190;eor
        342;202012201940;    3;   4.2; 190;eor
        342;202012201950;    3;   4.5; 190;eor
        342;202012202000;    3;   4.8; 210;eor
        342;202012202010;    3;   4.8; 210;eor
        342;202012202020;    3;   4.9; 200;eor
        342;202012202030;    3;   4.6; 210;eor
        342;202012202040;    3;   3.5; 210;eor
        342;202012202050;    3;   3.1; 200;eor
        342;202012202100;    3;   3.3; 190;eor
        342;202012202110;    3;   3.4; 190;eor
        342;202012202120;    3;   3.7; 210;eor
        342;202012202130;    3;   3.5; 200;eor
        342;202012202140;    3;   3.1; 190;eor
        342;202012202150;    3;   3.6; 180;eor
        342;202012202200;    3;   3.7; 190;eor
        342;202012202210;    3;   4.0; 190;eor
        342;202012202220;    3;   3.8; 200;eor
        342;202012202230;    3;   4.2; 200;eor
        342;202012202240;    3;   4.3; 200;eor
        342;202012202250;    3;   4.1; 210;eor
        342;202012202300;    3;   3.9; 210;eor
        342;202012202310;    3;   3.8; 210;eor
        342;202012202320;    3;   4.5; 210;eor
        342;202012202330;    3;   4.4; 210;eor
        342;202012202340;    3;   3.9; 210;eor
        342;202012202350;    3;   4.2; 200;eor
        342;202012210000;    3;   4.0; 210;eor
        342;202012210010;    3;   3.8; 200;eor
        342;202012210020;    3;   4.0; 190;eor
        342;202012210030;    3;   4.1; 200;eor
        342;202012210040;    3;   4.2; 200;eor
        342;202012210050;    3;   4.0; 200;eor
        342;202012210100;    3;   4.1; 200;eor
        342;202012210110;    3;   4.5; 190;eor
        342;202012210120;    3;   5.0; 200;eor
        342;202012210130;    3;   5.1; 200;eor
        342;202012210140;    3;   5.2; 190;eor
        342;202012210150;    3;   5.4; 200;eor
        342;202012210200;    3;   4.2; 210;eor
        342;202012210210;    3;   4.5; 210;eor
        342;202012210220;    3;   4.2; 210;eor
        342;202012210230;    3;   4.4; 210;eor
        342;202012210240;    3;   4.3; 210;eor
        342;202012210250;    3;   3.9; 210;eor
        342;202012210300;    3;   3.9; 200;eor
        342;202012210310;    3;   3.7; 200;eor
        342;202012210320;    3;   3.9; 200;eor
        342;202012210330;    3;   3.6; 200;eor
        342;202012210340;    3;   3.9; 200;eor
        342;202012210350;    3;   3.9; 210;eor
        342;202012210400;    3;   4.3; 200;eor
        342;202012210410;    3;   4.0; 200;eor
        342;202012210420;    3;   4.5; 200;eor
        342;202012210430;    3;   4.2; 200;eor
        342;202012210440;    3;   4.3; 190;eor
        342;202012210450;    3;   4.5; 200;eor
        342;202012210500;    3;   4.3; 200;eor
        342;202012210510;    3;   4.5; 200;eor
        342;202012210520;    3;   4.8; 190;eor
        342;202012210530;    3;   4.2; 190;eor
        342;202012210540;    3;   3.9; 180;eor
        342;202012210550;    3;   3.5; 170;eor
        342;202012210600;    3;   3.4; 170;eor
        342;202012210610;    3;   3.0; 180;eor
        342;202012210620;    3;   2.9; 180;eor
        342;202012210630;    3;   3.3; 180;eor
        342;202012210640;    3;   3.2; 180;eor
        342;202012210650;    3;   3.6; 180;eor
        342;202012210700;    3;   3.5; 180;eor
        342;202012210710;    3;   3.5; 180;eor
        342;202012210720;    3;   3.2; 180;eor
        342;202012210730;    3;   3.7; 180;eor
        342;202012210740;    3;   3.9; 180;eor
        342;202012210750;    3;   3.8; 190;eor
        342;202012210800;    3;   4.2; 190;eor
        342;202012210810;    3;   4.2; 190;eor
        342;202012210820;    3;   3.9; 180;eor
        342;202012210830;    3;   4.0; 180;eor
        342;202012210840;    3;   3.7; 180;eor
        342;202012210850;    3;   4.1; 180;eor
        342;202012210900;    3;   4.2; 180;eor
        342;202012210910;    3;   4.6; 180;eor
        342;202012210920;    3;   5.0; 180;eor
        342;202012210930;    3;   4.9; 180;eor
        342;202012210940;    3;   5.0; 190;eor
        342;202012210950;    3;   5.2; 190;eor
        342;202012211000;    3;   5.4; 180;eor
        342;202012211010;    3;   5.3; 190;eor
        342;202012211020;    3;   5.1; 180;eor
        342;202012211030;    3;   4.9; 180;eor
        342;202012211040;    3;   4.2; 180;eor
        342;202012211050;    3;   3.9; 170;eor
        342;202012211100;    3;   4.0; 170;eor
        342;202012211110;    3;   3.6; 170;eor
        342;202012211120;    3;   3.7; 170;eor
        342;202012211130;    3;   3.8; 170;eor
        342;202012211140;    3;   3.8; 170;eor
        342;202012211150;    3;   4.8; 180;eor
        342;202012211200;    3;   4.2; 160;eor
        342;202012211210;    3;   3.9; 170;eor
        342;202012211220;    3;   3.9; 160;eor
        342;202012211230;    3;   5.1; 170;eor
        342;202012211240;    3;   4.3; 160;eor
        342;202012211250;    3;   3.9; 150;eor
        342;202012211300;    3;   4.0; 160;eor
        342;202012211310;    3;   3.6; 160;eor
        342;202012211320;    3;   3.5; 160;eor
        342;202012211330;    3;   3.3; 150;eor
        342;202012211340;    3;   3.4; 150;eor
        342;202012211350;    3;   3.7; 160;eor
        342;202012211400;    3;   3.3; 160;eor
        342;202012211410;    3;   3.1; 160;eor
        342;202012211420;    3;   3.4; 150;eor
        342;202012211430;    3;   3.4; 150;eor
        342;202012211440;    3;   3.6; 150;eor
        342;202012211450;    3;   4.0; 150;eor
        342;202012211500;    3;   4.0; 150;eor
        342;202012211510;    3;   3.9; 150;eor
        342;202012211520;    3;   3.9; 150;eor
        342;202012211530;    3;   4.1; 150;eor
        342;202012211540;    3;   4.0; 140;eor
        342;202012211550;    3;   3.8; 150;eor
        342;202012211600;    3;   3.4; 140;eor
        342;202012211610;    3;   4.0; 140;eor
        342;202012211620;    3;   3.8; 140;eor
        342;202012211630;    3;   4.5; 140;eor
        342;202012211640;    3;   4.5; 140;eor
        342;202012211650;    3;   4.3; 140;eor
        342;202012211700;    3;   4.3; 140;eor
        342;202012211710;    3;   4.0; 150;eor
        342;202012211720;    3;   4.2; 150;eor
        342;202012211730;    3;   4.5; 150;eor
        342;202012211740;    3;   4.4; 150;eor
        342;202012211750;    3;   4.6; 140;eor
        342;202012211800;    3;   4.9; 150;eor
        342;202012211810;    3;   4.3; 150;eor
        342;202012211820;    3;   4.5; 150;eor
        342;202012211830;    3;   4.3; 150;eor
        342;202012211840;    3;   4.3; 150;eor
        342;202012211850;    3;   4.6; 160;eor
        342;202012211900;    3;   4.1; 160;eor
        342;202012211910;    3;   4.6; 170;eor
        342;202012211920;    3;   4.7; 170;eor
        342;202012211930;    3;   4.9; 170;eor
        342;202012211940;    3;   5.1; 170;eor
        342;202012211950;    3;   5.2; 170;eor
        342;202012212000;    3;   5.1; 170;eor
        342;202012212010;    3;   5.5; 170;eor
        342;202012212020;    3;   5.6; 180;eor
        342;202012212030;    3;   5.3; 170;eor
        342;202012212040;    3;   5.8; 180;eor
        342;202012212050;    3;   5.8; 180;eor
        342;202012212100;    3;   5.5; 180;eor
        342;202012212110;    3;   5.7; 180;eor
        342;202012212120;    3;   5.8; 180;eor
        342;202012212130;    3;   5.8; 190;eor
        342;202012212140;    3;   6.4; 190;eor
        342;202012212150;    3;   6.6; 190;eor
        342;202012212200;    3;   5.8; 180;eor
        342;202012212210;    3;   6.6; 190;eor
        342;202012212220;    3;   6.0; 190;eor
        342;202012212230;    3;   6.2; 190;eor
        342;202012212240;    3;   6.2; 190;eor
        342;202012212250;    3;   5.9; 190;eor
        342;202012212300;    3;   6.0; 190;eor
        342;202012212310;    3;   5.9; 190;eor
        342;202012212320;    3;   5.1; 190;eor
        342;202012212330;    3;   5.1; 190;eor
        342;202012212340;    3;   5.4; 190;eor
        342;202012212350;    3;   5.2; 180;eor
        342;202012220000;    3;   5.5; 180;eor
        342;202012220010;    3;   5.7; 180;eor
        342;202012220020;    3;   5.7; 190;eor
        342;202012220030;    3;   6.3; 190;eor
        342;202012220040;    3;   6.4; 200;eor
        342;202012220050;    3;   6.3; 200;eor
        342;202012220100;    3;   6.4; 200;eor
        342;202012220110;    3;   6.5; 200;eor
        342;202012220120;    3;   6.3; 200;eor
        342;202012220130;    3;   6.6; 200;eor
        342;202012220140;    3;   6.7; 210;eor
        342;202012220150;    3;   7.1; 200;eor
        342;202012220200;    3;   7.4; 200;eor
        342;202012220210;    3;   7.4; 200;eor
        342;202012220220;    3;   7.1; 210;eor
        342;202012220230;    3;   6.6; 210;eor
        342;202012220240;    3;   7.0; 220;eor
        342;202012220250;    3;   6.9; 220;eor
        342;202012220300;    3;   6.5; 220;eor
        342;202012220310;    3;   7.0; 210;eor
        342;202012220320;    3;   7.0; 220;eor
        342;202012220330;    3;   6.5; 220;eor
        342;202012220340;    3;   6.7; 220;eor
        342;202012220350;    3;   7.5; 220;eor
        342;202012220400;    3;   7.5; 220;eor
        342;202012220410;    3;   7.5; 220;eor
        342;202012220420;    3;   7.1; 220;eor
        342;202012220430;    3;   8.2; 230;eor
        342;202012220440;    3;   8.5; 230;eor
        342;202012220450;    3;   8.3; 230;eor
        342;202012220500;    3;   7.9; 230;eor
        342;202012220510;    3;   8.4; 240;eor
        342;202012220520;    3;   9.2; 250;eor
        342;202012220530;    3;   9.0; 250;eor
        342;202012220540;    3;   8.8; 250;eor
        342;202012220550;    3;   8.7; 260;eor
        342;202012220600;    3;   8.4; 250;eor
        342;202012220610;    3;   8.3; 260;eor
        342;202012220620;    3;   6.3; 250;eor
        342;202012220630;    3;   7.3; 240;eor
        342;202012220640;    3;   7.9; 250;eor
        342;202012220650;    3;   8.6; 250;eor
        342;202012220700;    3;   8.6; 250;eor
        342;202012220710;    3;   9.3; 250;eor
        342;202012220720;    3;   8.7; 250;eor
        342;202012220730;    3;   7.7; 250;eor
        342;202012220740;    3;   8.1; 260;eor
        342;202012220750;    3;   7.4; 250;eor
        342;202012220800;    3;   7.0; 250;eor
        342;202012220810;    3;   7.7; 250;eor
        342;202012220820;    3;   8.9; 260;eor
        342;202012220830;    3;   8.6; 260;eor
        342;202012220840;    3;   8.2; 250;eor
        342;202012220850;    3;   7.2; 250;eor
        342;202012220900;    3;   8.2; 250;eor
        342;202012220910;    3;   8.7; 260;eor
        342;202012220920;    3;   7.9; 260;eor
        342;202012220930;    3;   9.1; 260;eor
        342;202012220940;    3;   8.7; 260;eor
        342;202012220950;    3;   8.7; 250;eor
        342;202012221000;    3;   9.4; 250;eor
        342;202012221010;    3;   8.7; 250;eor
        342;202012221020;    3;   8.9; 250;eor
        342;202012221030;    3;   8.6; 260;eor
        342;202012221040;    3;   8.8; 260;eor
        342;202012221050;    3;   7.8; 250;eor
        342;202012221100;    3;   8.1; 250;eor
        342;202012221110;    3;   7.9; 250;eor
        342;202012221120;    3;   8.2; 260;eor
        342;202012221130;    3;   7.1; 260;eor
        342;202012221140;    3;   6.8; 260;eor
        342;202012221150;    3;   6.3; 260;eor
        342;202012221200;    3;   7.1; 260;eor
        342;202012221210;    3;   7.1; 250;eor
        342;202012221220;    3;   7.1; 260;eor
        342;202012221230;    3;   6.4; 260;eor
        342;202012221240;    3;   6.4; 260;eor
        342;202012221250;    3;   7.0; 290;eor
        342;202012221300;    3;   6.8; 290;eor
        342;202012221310;    3;   7.5; 290;eor
        342;202012221320;    3;   7.2; 290;eor
        342;202012221330;    3;   7.2; 290;eor
        342;202012221340;    3;   6.9; 290;eor
        342;202012221350;    3;   6.5; 290;eor
        342;202012221400;    3;   6.4; 280;eor
        342;202012221410;    3;   6.3; 280;eor
        342;202012221420;    3;   4.6; 290;eor
        342;202012221430;    3;   4.3; 270;eor
        342;202012221440;    3;   3.9; 270;eor
        342;202012221450;    3;   4.0; 280;eor
        342;202012221500;    3;   4.2; 280;eor
        342;202012221510;    3;   3.9; 280;eor
        342;202012221520;    3;   3.5; 270;eor
